lon;lat;annual_mean_temp;annual_pp;annual_mean_temp_2080;annual_pp_2080;annual_mean_temp_2050;annual_pp_2050
-72.82834775;50.16798425;-0.9;0.953;3.152602083;0.954262723;1.104341583;91.0888205
-72.74501005;50.16798425;-0.6;0.939;3.63509275;0.940996244;1.594658917;89.96061925
-72.66167235;50.16798425;-0.8;0.952;3.63509275;0.940996244;1.594658917;89.96061925
-72.57833465;50.16798425;-0.8;0.951;3.63509275;0.940996244;1.594658917;89.96061925
-72.49499695;50.16798425;-0.9;0.962;3.014638;1.006980458;0.97751675;96.50551508
-72.41165925;50.16798425;-1.1;0.974;3.014638;1.006980458;0.97751675;96.50551508
-72.32832155;50.16798425;-0.9;0.966;3.014638;1.006980458;0.97751675;96.50551508
-72.24498385;50.16798425;-0.8;0.961;3.807055333;0.964639123;1.773209333;92.74692583
-72.16164615;50.16798425;-0.9;0.97;3.807055333;0.964639123;1.773209333;92.74692583
-72.07830845;50.16798425;-1.2;0.987;3.807055333;0.964639123;1.773209333;92.74692583
-71.99497075;50.16798425;-1;0.982;3.807055333;0.964639123;1.773209333;92.74692583
-71.91163305;50.16798425;-1.4;1.006;3.451154917;1.005887664;1.419798833;97.10937192
-71.82829535;50.16798425;-1.5;1.015;3.451154917;1.005887664;1.419798833;97.10937192
-71.74495765;50.16798425;-1.6;1.02;3.451154917;1.005887664;1.419798833;97.10937192
-71.66161995;50.16798425;-1.6;1.024;3.32103275;1.03830939;1.291870833;100.3405148
-71.57828225;50.16798425;-1.3;1.01;3.32103275;1.03830939;1.291870833;100.3405148
-71.49494455;50.16798425;-1.6;1.028;3.32103275;1.03830939;1.291870833;100.3405148
-71.41160685;50.16798425;-1.1;1.005;3.72237675;0.966556398;1.703545;93.56464317
-71.32826915;50.16798425;-0.8;0.989;3.72237675;0.966556398;1.703545;93.56464317
-71.24493145;50.16798425;-1;1.002;3.72237675;0.966556398;1.703545;93.56464317
-71.16159375;50.16798425;-1.2;1.014;3.72237675;0.966556398;1.703545;93.56464317
-71.07825605;50.16798425;-0.7;0.991;3.87449675;0.931695233;1.86330675;90.46551725
-70.99491835;50.16798425;-0.9;0.999;3.87449675;0.931695233;1.86330675;90.46551725
-70.91158065;50.16798425;-1;1.009;3.87449675;0.931695233;1.86330675;90.46551725
-70.82824295;50.16798425;-0.8;0.998;3.710715583;0.920003263;1.70176075;89.27655075
-70.74490525;50.16798425;-1.3;1.021;3.710715583;0.920003263;1.70176075;89.27655075
-70.66156755;50.16798425;-1.6;1.038;3.710715583;0.920003263;1.70176075;89.27655075
-70.57822985;50.16798425;-1.5;1.033;3.241201167;0.944046287;1.234474417;91.64520583
-70.49489215;50.16798425;-1.6;1.042;3.241201167;0.944046287;1.234474417;91.64520583
-70.41155445;50.16798425;-1.7;1.044;3.241201167;0.944046287;1.234474417;91.64520583
-70.32821675;50.16798425;-1.5;1.033;3.241201167;0.944046287;1.234474417;91.64520583
-70.24487905;50.16798425;-1.3;1.027;3.282818167;0.941244738;1.279554167;91.77877533
-70.16154135;50.16798425;-1.3;1.025;3.282818167;0.941244738;1.279554167;91.77877533
-70.07820365;50.16798425;-1.1;1.017;3.282818167;0.941244738;1.279554167;91.77877533
-69.99486595;50.16798425;-1;1.012;3.924356417;0.908667286;1.92077;89.02678558
-69.91152825;50.16798425;-0.9;1.01;3.924356417;0.908667286;1.92077;89.02678558
-69.82819055;50.16798425;-0.9;1.008;3.924356417;0.908667286;1.92077;89.02678558
-69.74485285;50.16798425;-0.8;1.007;3.494000083;0.966397336;1.49035725;94.87392375
-69.66151515;50.16798425;-1;1.016;3.494000083;0.966397336;1.49035725;94.87392375
-69.57817745;50.16798425;-0.6;0.999;3.494000083;0.966397336;1.49035725;94.87392375
-69.49483975;50.16798425;-0.4;0.987;3.494000083;0.966397336;1.49035725;94.87392375
-69.41150205;50.16798425;-0.2;0.979;3.714290917;0.988161737;1.716896333;96.46724842
-69.32816435;50.16798425;-0.3;0.985;3.55992;0.979013028;1.560220417;95.45403442
-69.24482665;50.16798425;-0.2;0.985;3.55992;0.979013028;1.560220417;95.45403442
-69.16148895;50.16798425;-0.6;1.005;3.531575583;1.028734013;1.535292167;99.82763258
-69.07815125;50.16798425;-0.4;0.997;3.531575583;1.028734013;1.535292167;99.82763258
-68.99481355;50.16798425;-0.6;1.011;3.531575583;1.028734013;1.535292167;99.82763258
-68.91147585;50.16798425;-0.9;1.032;3.334762833;1.085751397;1.34274625;105.0815092
-68.82813815;50.16798425;-0.7;1.024;3.334762833;1.085751397;1.34274625;105.0815092
-68.74480045;50.16798425;-0.4;1.01;3.334762833;1.085751397;1.34274625;105.0815092
-68.66146275;50.16798425;0;0.988;3.334762833;1.085751397;1.34274625;105.0815092
-68.57812505;50.16798425;-0.2;1.003;4.056158;1.056869482;2.068550833;102.6028338
-68.49478735;50.16798425;-0.7;1.035;4.056158;1.056869482;2.068550833;102.6028338
-68.41144965;50.16798425;-0.3;1.016;4.056158;1.056869482;2.068550833;102.6028338
-68.32811195;50.16798425;-0.8;1.046;3.820353833;1.105069499;1.829059083;107.0109555
-68.24477425;50.16798425;-0.9;1.054;3.820353833;1.105069499;1.829059083;107.0109555
-68.16143655;50.16798425;-0.7;1.045;3.820353833;1.105069499;1.829059083;107.0109555
-68.07809885;50.16798425;-0.8;1.051;4.122996667;1.104783491;2.123492083;106.6103465
-67.99476115;50.16798425;-0.4;1.036;4.122996667;1.104783491;2.123492083;106.6103465
-67.91142345;50.16798425;-0.1;1.024;4.122996667;1.104783491;2.123492083;106.6103465
-67.82808575;50.16798425;-0.7;1.06;4.122996667;1.104783491;2.123492083;106.6103465
-67.74474805;50.16798425;-1.2;1.086;3.8037375;1.146458762;1.790393667;110.4879711
-67.66141035;50.16798425;-1.2;1.092;3.8037375;1.146458762;1.790393667;110.4879711
-67.57807265;50.16798425;-0.4;1.054;3.8037375;1.146458762;1.790393667;110.4879711
-67.49473495;50.16798425;-0.3;1.052;4.1505705;1.116334115;2.129409417;107.8422332
-67.41139725;50.16798425;-0.1;1.047;4.1505705;1.116334115;2.129409417;107.8422332
-67.32805955;50.16798425;-0.2;1.057;4.1505705;1.116334115;2.129409417;107.8422332
-67.24472185;50.16798425;-0.2;1.06;5.030618583;1.076155268;3.004249083;103.6960988
-67.16138415;50.16798425;0.6;1.022;5.030618583;1.076155268;3.004249083;103.6960988
-67.07804645;50.16798425;0.6;1.025;5.030618583;1.076155268;3.004249083;103.6960988
-66.99470875;50.16798425;0.9;1.016;5.030618583;1.076155268;3.004249083;103.6960988
-66.91137105;50.16798425;0.7;1.026;5.607277917;1.076518028;3.490556417;102.9332815
-66.82803335;50.16798425;0.5;1.038;5.607277917;1.076518028;3.490556417;102.9332815
-66.74469565;50.16798425;0.9;1.027;5.607277917;1.076518028;3.490556417;102.9332815
-66.66135795;50.16798425;1.3;1.01;6.216466583;1.035912801;4.151029833;98.78986808
-66.57802025;50.16798425;1.5;1.006;6.216466583;1.035912801;4.151029833;98.78986808
-66.49468255;50.16798425;1.7;0.998;6.216466583;1.035912801;4.151029833;98.78986808
-66.41134485;50.16798425;1.7;1.002;6.159044167;1.045864723;4.232551083;99.91255642
-66.32800715;50.16798425;1.6;1.011;6.159044167;1.045864723;4.232551083;99.91255642
-66.24466945;50.16798425;1.6;1.01;6.159044167;1.045864723;4.232551083;99.91255642
-66.16133175;50.16798425;1.6;1.004;6.159044167;1.045864723;4.232551083;99.91255642
-66.07799405;50.16798425;1.7;0.998;6.164938667;1.028023287;4.263471583;98.59657333
-64.16122695;50.16798425;1.8;0.97;6.115824417;0.936980208;4.131836583;88.98520667
-64.07788925;50.16798425;1.7;0.971;6.115824417;0.936980208;4.131836583;88.98520667
-63.99455155;50.16798425;1.7;0.973;6.115824417;0.936980208;4.131836583;88.98520667
-63.91121385;50.16798425;1.7;0.975;6.115824417;0.936980208;4.131836583;88.98520667
-63.82787615;50.16798425;1.7;0.977;6.33845925;0.987946521;4.31236325;93.52513442
-63.74453845;50.16798425;1.7;0.979;6.33845925;0.987946521;4.31236325;93.52513442
-63.66120075;50.16798425;1.7;0.982;6.33845925;0.987946521;4.31236325;93.52513442
-63.57786305;50.16798425;1.7;0.985;6.199661417;0.999288433;4.2505575;94.93660017
-63.49452535;50.16798425;1.5;0.993;6.199661417;0.999288433;4.2505575;94.93660017
-63.41118765;50.16798425;1.6;0.995;6.199661417;0.999288433;4.2505575;94.93660017
-63.07783685;50.16798425;1.7;0.994;6.006215083;0.928832838;4.037056417;88.79418992
-62.24445985;50.16798425;1.5;1.043;5.861990417;0.882575459;3.9141605;85.14783292
-61.91110905;50.16798425;1.6;1.06;5.821178083;0.999239443;3.862327583;96.25562233
-61.82777135;50.16798425;1.6;1.066;5.723528083;0.99910969;3.7155365;96.24065383
-61.74443365;50.16798425;1.6;1.069;5.723528083;0.99910969;3.7155365;96.24065383
-61.66109595;50.16798425;1.6;1.07;5.723528083;0.99910969;3.7155365;96.24065383
-61.57775825;50.16798425;1.6;1.071;5.7670605;0.969171392;3.753639;93.24385908
-61.49442055;50.16798425;1.6;1.072;5.7670605;0.969171392;3.753639;93.24385908
-61.41108285;50.16798425;1.7;1.071;5.7670605;0.969171392;3.753639;93.24385908
-61.32774515;50.16798425;1.7;1.072;5.752513667;0.927225965;3.784019333;89.14259933
-61.24440745;50.16798425;1.7;1.072;5.752513667;0.927225965;3.784019333;89.14259933
-61.16106975;50.16798425;1.8;1.073;5.752513667;0.927225965;3.784019333;89.14259933
-61.07773205;50.16798425;1.8;1.073;5.903415083;0.896199885;3.896948083;86.36160175
-60.99439435;50.16798425;1.9;1.073;5.903415083;0.896199885;3.896948083;86.36160175
-60.91105665;50.16798425;1.9;1.075;5.903415083;0.896199885;3.896948083;86.36160175
-60.82771895;50.16798425;1.9;1.077;5.903415083;0.896199885;3.896948083;86.36160175
-60.57770585;50.16798425;1.9;1.083;5.982820417;0.874663086;3.91784125;84.35703442
-60.49436815;50.16798425;2;1.085;5.94931625;0.922536962;3.943218083;88.66837892
-60.41103045;50.16798425;2;1.09;5.94931625;0.922536962;3.943218083;88.66837892
-60.32769275;50.16798425;2;1.094;5.94931625;0.922536962;3.943218083;88.66837892
-60.24435505;50.16798425;2;1.097;5.94931625;0.922536962;3.943218083;88.66837892
-60.16101735;50.16798425;2.1;1.101;5.953500917;0.981114902;4.009561667;94.23093508
-60.07767965;50.16798425;2.1;1.103;5.953500917;0.981114902;4.009561667;94.23093508
-59.99434195;50.16798425;2.1;1.106;5.953500917;0.981114902;4.009561667;94.23093508
-79.74537685;50.08464655;-0.3;0.804;4.709526667;0.713008136;2.673882667;66.43443458
-79.66203915;50.08464655;-0.4;0.807;4.709625833;0.701829464;2.683034167;65.35321192
-79.57870145;50.08464655;-0.4;0.809;4.709625833;0.701829464;2.683034167;65.35321192
-79.49536375;50.08464655;-0.4;0.808;4.709625833;0.701829464;2.683034167;65.35321192
-79.41202605;50.08464655;-0.3;0.807;4.957277;0.677305979;2.931223167;63.34390933
-79.32868835;50.08464655;-0.3;0.808;4.957277;0.677305979;2.931223167;63.34390933
-79.24535065;50.08464655;-0.2;0.806;4.957277;0.677305979;2.931223167;63.34390933
-79.16201295;50.08464655;-0.2;0.806;4.957277;0.677305979;2.931223167;63.34390933
-79.07867525;50.08464655;-0.2;0.809;5.054314833;0.665494135;3.030383917;62.51282933
-78.99533755;50.08464655;-0.2;0.808;5.054314833;0.665494135;3.030383917;62.51282933
-78.91199985;50.08464655;-0.2;0.81;5.054314833;0.665494135;3.030383917;62.51282933
-78.82866215;50.08464655;-0.2;0.814;4.9955815;0.680004899;2.970674083;63.91804083
-78.74532445;50.08464655;-0.3;0.818;4.9955815;0.680004899;2.970674083;63.91804083
-78.66198675;50.08464655;-0.3;0.818;4.9955815;0.680004899;2.970674083;63.91804083
-78.57864905;50.08464655;-0.2;0.818;4.873324;0.71251965;2.846708667;66.9933515
-78.49531135;50.08464655;-0.3;0.822;4.873324;0.71251965;2.846708667;66.9933515
-78.41197365;50.08464655;-0.3;0.824;4.873324;0.71251965;2.846708667;66.9933515
-78.32863595;50.08464655;-0.3;0.826;5.03803325;0.731180237;3.011918083;68.78047592
-78.24529825;50.08464655;-0.2;0.826;5.03803325;0.731180237;3.011918083;68.78047592
-78.16196055;50.08464655;-0.2;0.827;5.03803325;0.731180237;3.011918083;68.78047592
-78.07862285;50.08464655;-0.2;0.829;5.03803325;0.731180237;3.011918083;68.78047592
-77.99528515;50.08464655;-0.2;0.83;4.86853275;0.764459864;2.8421405;72.03184117
-77.91194745;50.08464655;-0.2;0.832;4.86853275;0.764459864;2.8421405;72.03184117
-77.82860975;50.08464655;-0.1;0.833;4.86853275;0.764459864;2.8421405;72.03184117
-77.74527205;50.08464655;-0.2;0.836;4.696639583;0.794370241;2.669420667;75.04524017
-77.66193435;50.08464655;-0.2;0.838;4.696639583;0.794370241;2.669420667;75.04524017
-77.57859665;50.08464655;-0.2;0.84;4.696639583;0.794370241;2.669420667;75.04524017
-77.49525895;50.08464655;-0.1;0.84;4.728333667;0.808089718;2.698208583;76.54249917
-77.41192125;50.08464655;-0.2;0.844;4.728333667;0.808089718;2.698208583;76.54249917
-77.32858355;50.08464655;-0.2;0.848;4.728333667;0.808089718;2.698208583;76.54249917
-77.24524585;50.08464655;-0.2;0.847;4.728333667;0.808089718;2.698208583;76.54249917
-77.16190815;50.08464655;-0.2;0.851;4.767354667;0.822097562;2.724147583;77.87168833
-77.07857045;50.08464655;-0.2;0.854;4.767354667;0.822097562;2.724147583;77.87168833
-76.99523275;50.08464655;-0.2;0.856;4.767354667;0.822097562;2.724147583;77.87168833
-76.91189505;50.08464655;-0.2;0.857;4.765527083;0.837153982;2.71226675;79.25054508
-76.82855735;50.08464655;-0.2;0.858;4.765527083;0.837153982;2.71226675;79.25054508
-76.74521965;50.08464655;-0.2;0.861;4.765527083;0.837153982;2.71226675;79.25054508
-76.66188195;50.08464655;-0.3;0.864;4.845809583;0.845261373;2.789775667;79.85372733
-76.57854425;50.08464655;-0.2;0.864;4.845809583;0.845261373;2.789775667;79.85372733
-76.49520655;50.08464655;-0.2;0.867;4.845809583;0.845261373;2.789775667;79.85372733
-76.41186885;50.08464655;-0.2;0.869;4.845809583;0.845261373;2.789775667;79.85372733
-76.32853115;50.08464655;-0.2;0.872;4.88675875;0.851291423;2.824274167;80.66232925
-76.24519345;50.08464655;-0.3;0.879;4.88675875;0.851291423;2.824274167;80.66232925
-76.16185575;50.08464655;-0.4;0.886;4.88675875;0.851291423;2.824274167;80.66232925
-76.07851805;50.08464655;-0.4;0.885;4.63930325;0.853147852;2.573699667;81.05250358
-75.99518035;50.08464655;-0.4;0.889;4.63930325;0.853147852;2.573699667;81.05250358
-75.91184265;50.08464655;-0.3;0.885;4.63930325;0.853147852;2.573699667;81.05250358
-75.82850495;50.08464655;-0.3;0.886;4.594144333;0.860839891;2.523383833;82.24996592
-75.74516725;50.08464655;-0.5;0.897;4.594144333;0.860839891;2.523383833;82.24996592
-75.66182955;50.08464655;-0.6;0.904;4.594144333;0.860839891;2.523383833;82.24996592
-75.57849185;50.08464655;-0.5;0.902;4.4054545;0.875713053;2.33536225;83.59996325
-75.49515415;50.08464655;-0.4;0.902;4.4054545;0.875713053;2.33536225;83.59996325
-75.41181645;50.08464655;-0.4;0.902;4.4054545;0.875713053;2.33536225;83.59996325
-75.32847875;50.08464655;-0.5;0.908;4.4054545;0.875713053;2.33536225;83.59996325
-75.24514105;50.08464655;-0.6;0.914;4.423075583;0.876124628;2.352621667;83.41069783
-75.16180335;50.08464655;-0.5;0.913;4.423075583;0.876124628;2.352621667;83.41069783
-75.07846565;50.08464655;-0.4;0.91;4.423075583;0.876124628;2.352621667;83.41069783
-74.99512795;50.08464655;-0.4;0.912;4.702816583;0.855792355;2.633482417;81.6564125
-74.91179025;50.08464655;-0.4;0.913;4.702816583;0.855792355;2.633482417;81.6564125
-74.82845255;50.08464655;-0.4;0.916;4.702816583;0.855792355;2.633482417;81.6564125
-74.74511485;50.08464655;-0.4;0.919;4.479901;0.871765419;2.412188583;83.21565917
-74.66177715;50.08464655;-0.5;0.924;4.479901;0.871765419;2.412188583;83.21565917
-74.57843945;50.08464655;-0.5;0.927;4.479901;0.871765419;2.412188583;83.21565917
-74.49510175;50.08464655;-0.5;0.926;4.479901;0.871765419;2.412188583;83.21565917
-74.41176405;50.08464655;-0.4;0.924;4.549146;0.861837676;2.483465583;82.40896925
-74.32842635;50.08464655;-0.5;0.925;4.549146;0.861837676;2.483465583;82.40896925
-74.24508865;50.08464655;-0.5;0.929;4.549146;0.861837676;2.483465583;82.40896925
-74.16175095;50.08464655;-0.6;0.933;4.300505;0.873903928;2.243420583;83.362319
-74.07841325;50.08464655;-0.6;0.931;4.300505;0.873903928;2.243420583;83.362319
-73.99507555;50.08464655;-0.7;0.937;4.300505;0.873903928;2.243420583;83.362319
-73.91173785;50.08464655;-0.7;0.94;4.020619917;0.884947969;1.969882;84.399986
-73.82840015;50.08464655;-0.9;0.948;4.020619917;0.884947969;1.969882;84.399986
-73.74506245;50.08464655;-0.9;0.946;4.020619917;0.884947969;1.969882;84.399986
-73.66172475;50.08464655;-0.8;0.944;4.020619917;0.884947969;1.969882;84.399986
-73.57838705;50.08464655;-0.7;0.94;3.8198025;0.892919042;1.770749583;85.23753458
-73.49504935;50.08464655;-0.8;0.944;3.8198025;0.892919042;1.770749583;85.23753458
-73.41171165;50.08464655;-0.6;0.937;3.8198025;0.892919042;1.770749583;85.23753458
-73.32837395;50.08464655;-0.6;0.934;3.569300667;0.916976569;1.515429667;87.736584
-73.24503625;50.08464655;-0.7;0.942;3.569300667;0.916976569;1.515429667;87.736584
-73.16169855;50.08464655;-0.7;0.945;3.569300667;0.916976569;1.515429667;87.736584
-73.07836085;50.08464655;-0.9;0.956;3.526508167;0.937308156;1.472573;89.72699117
-72.99502315;50.08464655;-0.9;0.956;3.526508167;0.937308156;1.472573;89.72699117
-72.91168545;50.08464655;-0.9;0.959;3.526508167;0.937308156;1.472573;89.72699117
-72.82834775;50.08464655;-0.8;0.953;3.63509275;0.940996244;1.594658917;89.96061925
-72.74501005;50.08464655;-0.5;0.939;3.63509275;0.940996244;1.594658917;89.96061925
-72.66167235;50.08464655;-0.8;0.957;3.63509275;0.940996244;1.594658917;89.96061925
-72.57833465;50.08464655;-1;0.97;3.63509275;0.940996244;1.594658917;89.96061925
-72.49499695;50.08464655;-1.3;0.991;3.014638;1.006980458;0.97751675;96.50551508
-72.41165925;50.08464655;-1.4;1;3.014638;1.006980458;0.97751675;96.50551508
-72.32832155;50.08464655;-1.3;0.996;3.014638;1.006980458;0.97751675;96.50551508
-72.24498385;50.08464655;-0.7;0.968;3.807055333;0.964639123;1.773209333;92.74692583
-72.16164615;50.08464655;-1.1;0.989;3.807055333;0.964639123;1.773209333;92.74692583
-72.07830845;50.08464655;-1.2;0.996;3.807055333;0.964639123;1.773209333;92.74692583
-71.99497075;50.08464655;-0.9;0.986;3.451154917;1.005887664;1.419798833;97.10937192
-71.91163305;50.08464655;-1;0.995;3.451154917;1.005887664;1.419798833;97.10937192
-71.82829535;50.08464655;-1.2;1.008;3.451154917;1.005887664;1.419798833;97.10937192
-71.74495765;50.08464655;-1.3;1.019;3.451154917;1.005887664;1.419798833;97.10937192
-71.66161995;50.08464655;-1.3;1.022;3.32103275;1.03830939;1.291870833;100.3405148
-71.57828225;50.08464655;-1.1;1.013;3.32103275;1.03830939;1.291870833;100.3405148
-71.49494455;50.08464655;-1.4;1.03;3.32103275;1.03830939;1.291870833;100.3405148
-71.41160685;50.08464655;-1.2;1.021;3.948403333;1.010130603;1.922513083;97.80111275
-71.32826915;50.08464655;-0.6;0.995;3.948403333;1.010130603;1.922513083;97.80111275
-71.24493145;50.08464655;-0.7;1.002;3.948403333;1.010130603;1.922513083;97.80111275
-71.16159375;50.08464655;-0.9;1.014;4.603021417;0.928336747;2.587704417;90.25951483
-71.07825605;50.08464655;-0.5;0.99;4.603021417;0.928336747;2.587704417;90.25951483
-70.99491835;50.08464655;-0.9;1.012;4.603021417;0.928336747;2.587704417;90.25951483
-70.91158065;50.08464655;-0.3;0.979;4.603021417;0.928336747;2.587704417;90.25951483
-70.82824295;50.08464655;-0.8;1.007;4.63298875;0.902417231;2.623928083;88.01474467
-70.74490525;50.08464655;-1.2;1.027;4.63298875;0.902417231;2.623928083;88.01474467
-70.66156755;50.08464655;-1.1;1.026;4.63298875;0.902417231;2.623928083;88.01474467
-70.57822985;50.08464655;-1.2;1.032;4.148591583;0.928137233;2.142060083;90.56690092
-70.49489215;50.08464655;-1.4;1.042;4.148591583;0.928137233;2.142060083;90.56690092
-70.41155445;50.08464655;-1.2;1.029;3.241201167;0.944046287;1.234474417;91.64520583
-70.32821675;50.08464655;-1.5;1.044;3.282818167;0.941244738;1.279554167;91.77877533
-70.24487905;50.08464655;-1.4;1.042;3.282818167;0.941244738;1.279554167;91.77877533
-70.16154135;50.08464655;-1.3;1.037;3.282818167;0.941244738;1.279554167;91.77877533
-70.07820365;50.08464655;-0.9;1.018;3.282818167;0.941244738;1.279554167;91.77877533
-69.99486595;50.08464655;-0.9;1.014;3.924356417;0.908667286;1.92077;89.02678558
-69.91152825;50.08464655;-0.7;1.008;3.924356417;0.908667286;1.92077;89.02678558
-69.82819055;50.08464655;-0.6;1.004;3.924356417;0.908667286;1.92077;89.02678558
-69.74485285;50.08464655;-0.9;1.018;3.494000083;0.966397336;1.49035725;94.87392375
-69.66151515;50.08464655;-0.9;1.021;3.494000083;0.966397336;1.49035725;94.87392375
-69.57817745;50.08464655;-0.9;1.022;3.494000083;0.966397336;1.49035725;94.87392375
-69.49483975;50.08464655;-0.7;1.015;3.714290917;0.988161737;1.716896333;96.46724842
-69.41150205;50.08464655;-0.6;1.008;3.714290917;0.988161737;1.716896333;96.46724842
-69.32816435;50.08464655;-0.7;1.016;3.714290917;0.988161737;1.716896333;96.46724842
-69.24482665;50.08464655;-0.4;1.002;3.714290917;0.988161737;1.716896333;96.46724842
-69.16148895;50.08464655;-0.1;0.989;4.106901167;0.996550403;2.116658;96.79052092
-69.07815125;50.08464655;-0.1;0.991;4.106901167;0.996550403;2.116658;96.79052092
-68.99481355;50.08464655;-0.3;1.005;4.106901167;0.996550403;2.116658;96.79052092
-68.91147585;50.08464655;-0.5;1.017;4.057233417;1.041176722;2.07143225;100.7592739
-68.82813815;50.08464655;-0.3;1.008;4.057233417;1.041176722;2.07143225;100.7592739
-68.74480045;50.08464655;-0.1;1.001;4.057233417;1.041176722;2.07143225;100.7592739
-68.66146275;50.08464655;0.1;0.99;4.579879833;1.032067734;2.595322583;99.92955633
-68.57812505;50.08464655;-0.5;1.029;4.579879833;1.032067734;2.595322583;99.92955633
-68.49478735;50.08464655;-0.2;1.013;4.056158;1.056869482;2.068550833;102.6028338
-68.41144965;50.08464655;-0.6;1.037;4.056158;1.056869482;2.068550833;102.6028338
-68.32811195;50.08464655;-0.8;1.055;3.820353833;1.105069499;1.829059083;107.0109555
-68.24477425;50.08464655;-0.3;1.031;3.820353833;1.105069499;1.829059083;107.0109555
-68.16143655;50.08464655;-0.6;1.05;3.820353833;1.105069499;1.829059083;107.0109555
-68.07809885;50.08464655;-0.6;1.05;4.122996667;1.104783491;2.123492083;106.6103465
-67.99476115;50.08464655;0;1.025;4.122996667;1.104783491;2.123492083;106.6103465
-67.91142345;50.08464655;0;1.028;4.122996667;1.104783491;2.123492083;106.6103465
-67.82808575;50.08464655;-0.3;1.048;3.8037375;1.146458762;1.790393667;110.4879711
-67.74474805;50.08464655;-0.8;1.075;3.8037375;1.146458762;1.790393667;110.4879711
-67.66141035;50.08464655;-1.2;1.096;3.8037375;1.146458762;1.790393667;110.4879711
-67.57807265;50.08464655;-0.6;1.07;3.8037375;1.146458762;1.790393667;110.4879711
-67.49473495;50.08464655;0.1;1.036;4.839627917;1.086229921;2.8282605;104.5877331
-67.41139725;50.08464655;0.5;1.02;4.839627917;1.086229921;2.8282605;104.5877331
-67.32805955;50.08464655;0.5;1.025;4.839627917;1.086229921;2.8282605;104.5877331
-67.24472185;50.08464655;0.1;1.044;5.453784667;1.065663837;3.448967167;102.3790476
-67.16138415;50.08464655;0.9;1.012;5.453784667;1.065663837;3.448967167;102.3790476
-67.07804645;50.08464655;0.7;1.024;5.453784667;1.065663837;3.448967167;102.3790476
-66.99470875;50.08464655;1.2;1.005;6.353911083;1.016239973;4.275417083;97.27570675
-66.91137105;50.08464655;1.1;1.011;6.353911083;1.016239973;4.275417083;97.27570675
-66.82803335;50.08464655;1.1;1.016;6.353911083;1.016239973;4.275417083;97.27570675
-66.74469565;50.08464655;1.4;1.006;5.607277917;1.076518028;3.490556417;102.9332815
-66.66135795;50.08464655;1.6;0.998;6.216466583;1.035912801;4.151029833;98.78986808
-66.57802025;50.08464655;1.7;0.997;6.216466583;1.035912801;4.151029833;98.78986808
-66.49468255;50.08464655;1.6;1.006;6.216466583;1.035912801;4.151029833;98.78986808
-66.41134485;50.08464655;1.7;1.002;6.159044167;1.045864723;4.232551083;99.91255642
-66.32800715;50.08464655;1.6;1.006;6.159044167;1.045864723;4.232551083;99.91255642
-61.82777135;50.08464655;1.8;1.062;5.821178083;0.999239443;3.862327583;96.25562233
-61.74443365;50.08464655;1.8;1.064;5.821178083;0.999239443;3.862327583;96.25562233
-61.66109595;50.08464655;1.8;1.066;5.844665833;0.984465082;3.873291833;94.74574367
-61.57775825;50.08464655;1.8;1.068;5.844665833;0.984465082;3.873291833;94.74574367
-61.49442055;50.08464655;1.9;1.068;5.844665833;0.984465082;3.873291833;94.74574367
-79.74537685;50.00130885;-0.3;0.807;4.702811667;0.72379491;2.685813583;67.48280775
-79.66203915;50.00130885;-0.2;0.807;4.950236417;0.701440816;2.931220083;65.64490925
-79.57870145;50.00130885;-0.3;0.809;4.950236417;0.701440816;2.931220083;65.64490925
-79.49536375;50.00130885;-0.2;0.809;4.950236417;0.701440816;2.931220083;65.64490925
-79.41202605;50.00130885;-0.2;0.809;5.133074167;0.680819549;3.113354167;64.02510992
-79.32868835;50.00130885;-0.2;0.809;5.133074167;0.680819549;3.113354167;64.02510992
-79.24535065;50.00130885;-0.2;0.811;5.133074167;0.680819549;3.113354167;64.02510992
-79.16201295;50.00130885;-0.1;0.809;5.054314833;0.665494135;3.030383917;62.51282933
-79.07867525;50.00130885;-0.1;0.809;5.054314833;0.665494135;3.030383917;62.51282933
-78.99533755;50.00130885;-0.1;0.809;5.054314833;0.665494135;3.030383917;62.51282933
-78.91199985;50.00130885;-0.1;0.811;5.054314833;0.665494135;3.030383917;62.51282933
-78.82866215;50.00130885;-0.2;0.816;4.9955815;0.680004899;2.970674083;63.91804083
-78.74532445;50.00130885;-0.1;0.817;4.9955815;0.680004899;2.970674083;63.91804083
-78.66198675;50.00130885;-0.2;0.821;4.9955815;0.680004899;2.970674083;63.91804083
-78.57864905;50.00130885;-0.2;0.826;4.873324;0.71251965;2.846708667;66.9933515
-78.49531135;50.00130885;-0.2;0.826;4.873324;0.71251965;2.846708667;66.9933515
-78.41197365;50.00130885;-0.1;0.825;4.873324;0.71251965;2.846708667;66.9933515
-78.32863595;50.00130885;-0.2;0.829;5.03803325;0.731180237;3.011918083;68.78047592
-78.24529825;50.00130885;-0.2;0.831;5.03803325;0.731180237;3.011918083;68.78047592
-78.16196055;50.00130885;-0.1;0.832;5.03803325;0.731180237;3.011918083;68.78047592
-78.07862285;50.00130885;-0.1;0.834;5.03803325;0.731180237;3.011918083;68.78047592
-77.99528515;50.00130885;-0.1;0.836;4.86853275;0.764459864;2.8421405;72.03184117
-77.91194745;50.00130885;-0.1;0.837;4.86853275;0.764459864;2.8421405;72.03184117
