"lon","lat","annual_mean_temp","annual_pp"
-65.91131865,54.58488235,-4.4,0.782
-65.91131865,54.66822005,-4.4,0.776
-65.91131865,54.75155775,-4.3,0.77
-65.91131865,54.83489545,-4.6,0.772
-65.91131865,54.91823315,-4.6,0.769
-65.91131865,55.00157085,-4.5,0.758
-65.91131865,55.08490855,-4.7,0.761
-65.91131865,55.16824625,-4.8,0.758
-65.91131865,55.25158395,-5,0.759
-65.91131865,55.33492165,-5,0.752
-65.91131865,55.41825935,-5.1,0.749
-65.91131865,55.50159705,-5,0.738
-65.91131865,55.58493475,-4.8,0.727
-65.91131865,55.66827245,-4.9,0.722
-65.91131865,55.75161015,-5.1,0.725
-65.91131865,55.83494785,-4.9,0.712
-65.91131865,55.91828555,-5,0.709
-65.91131865,56.00162325,-5.2,0.711
-65.91131865,56.08496095,-5,0.697
-65.91131865,56.16829865,-5,0.692
-65.91131865,56.25163635,-5.1,0.687
-65.91131865,56.33497405,-5.2,0.684
-65.91131865,56.41831175,-5.2,0.679
-65.91131865,56.50164945,-5.2,0.675
-65.91131865,56.58498715,-5.3,0.67
-65.91131865,56.66832485,-5.4,0.668
-65.91131865,56.75166255,-5.4,0.662
-65.91131865,56.83500025,-5.3,0.655
-65.91131865,56.91833795,-5.4,0.653
-65.91131865,57.00167565,-5.5,0.649
-65.91131865,57.08501335,-5.5,0.644
-65.91131865,57.16835105,-5.4,0.636
-65.91131865,57.25168875,-5.4,0.628
-65.91131865,57.33502645,-5.3,0.62
-65.91131865,57.41836415,-5.5,0.62
-65.91131865,57.50170185,-5.7,0.624
-65.91131865,57.58503955,-5.8,0.619
-65.91131865,57.66837725,-5.7,0.611
-65.91131865,57.75171495,-5.7,0.607
-65.91131865,57.83505265,-5.7,0.601
-65.91131865,57.91839035,-5.9,0.599
-65.91131865,58.00172805,-5.7,0.589
-65.91131865,58.08506575,-5.3,0.57
-65.91131865,58.16840345,-5.6,0.573
-65.91131865,58.25174115,-5.7,0.57
-65.91131865,58.33507885,-5.7,0.566
-65.91131865,58.41841655,-5.3,0.548
-65.91131865,58.50175425,-5.3,0.542
-65.91131865,58.58509195,-5.3,0.538
-65.91131865,58.66842965,-5.5,0.536
-65.91131865,58.75176735,-5.4,0.529
-65.91131865,58.83510505,-5.1,0.515
-65.91131865,58.91844275,-5.2,0.511
-65.91131865,59.00178045,-5.1,0.505
-65.91131865,59.08511815,-5.1,0.5
-65.91131865,61.75192455,-6.8,0.415
-65.91131865,61.83526225,-6.8,0.41
-65.91131865,62.00193765,-6.9,0.409
-65.91131865,62.08527535,-7,0.41
-65.91131865,62.16861305,-7,0.407
-65.82798095,45.16772225,6.2,1.214
-65.82798095,45.25105995,5.7,1.238
-65.82798095,45.33439765,5.4,1.253
-65.82798095,45.41773535,5.5,1.227
-65.82798095,45.50107305,5.6,1.196
-65.82798095,45.58441075,5.4,1.189
-65.82798095,45.66774845,5.3,1.179
-65.82798095,45.75108615,5.1,1.178
-65.82798095,45.83442385,5.5,1.129
-65.82798095,45.91776155,5.5,1.112
-65.82798095,46.00109925,5.4,1.107
-65.82798095,46.08443695,5.4,1.099
-65.82798095,46.16777465,5.2,1.1
-65.82798095,46.25111235,5.1,1.092
-65.82798095,46.33445005,4.9,1.096
-65.82798095,46.41778775,4.9,1.088
-65.82798095,46.50112545,4.9,1.075
-65.82798095,46.58446315,4.9,1.066
-65.82798095,46.66780085,4.9,1.058
-65.82798095,46.75113855,4.8,1.052
-65.82798095,46.83447625,4.6,1.052
-65.82798095,46.91781395,4.6,1.042
-65.82798095,47.00115165,4.4,1.043
-65.82798095,47.08448935,4.4,1.038
-65.82798095,47.16782705,4.3,1.03
-65.82798095,47.25116475,4.3,1.024
-65.82798095,47.33450245,4.1,1.028
-65.82798095,47.41784015,4,1.026
-65.82798095,47.50117785,4,1.017
-65.82798095,47.58451555,4,1.011
-65.82798095,47.66785325,4,1.007
-65.82798095,47.75119095,4,1.005
-65.82798095,47.83452865,4.1,0.996
-65.82798095,48.08454175,3.5,1.018
-65.82798095,48.16787945,3.5,1.014
-65.82798095,48.25121715,3,1.04
-65.82798095,48.33455485,2.7,1.051
-65.82798095,48.41789255,2.1,1.079
-65.82798095,48.50123025,1.6,1.101
-65.82798095,48.58456795,1.4,1.106
-65.82798095,48.66790565,1.4,1.099
-65.82798095,48.75124335,1.1,1.106
-65.82798095,48.83458105,0.6,1.135
-65.82798095,48.91791875,1.1,1.09
-65.82798095,49.00125645,0.6,1.113
-65.82798095,49.08459415,0.7,1.096
-65.82798095,49.16793185,1.8,1.008
-65.82798095,50.25132195,1.3,1
-65.82798095,50.33465965,0.7,1.021
-65.82798095,50.41799735,0.2,1.035
-65.82798095,50.50133505,-0.6,1.062
-65.82798095,50.58467275,-1.2,1.078
-65.82798095,50.66801045,-1.5,1.08
-65.82798095,50.75134815,-1.1,1.049
-65.82798095,50.83468585,-1.3,1.045
-65.82798095,50.91802355,-1.3,1.031
-65.82798095,51.00136125,-1.9,1.044
-65.82798095,51.08469895,-2.1,1.038
-65.82798095,51.16803665,-2.2,1.03
-65.82798095,51.25137435,-2.4,1.024
-65.82798095,51.33471205,-2.4,1.014
-65.82798095,51.41804975,-2.5,1.003
-65.82798095,51.50138745,-2.6,0.993
-65.82798095,51.58472515,-2.6,0.98
-65.82798095,51.66806285,-2.7,0.972
-65.82798095,51.75140055,-3,0.973
-65.82798095,51.83473825,-3,0.96
-65.82798095,51.91807595,-3.1,0.953
-65.82798095,52.00141365,-3.2,0.948
-65.82798095,52.08475135,-3.5,0.954
-65.82798095,52.16808905,-3,0.922
-65.82798095,52.25142675,-2.8,0.907
-65.82798095,52.33476445,-2.8,0.899
-65.82798095,52.41810215,-2.9,0.892
-65.82798095,52.50143985,-2.9,0.888
-65.82798095,52.58477755,-3,0.882
-65.82798095,52.66811525,-3,0.878
-65.82798095,52.75145295,-3.1,0.874
-65.82798095,52.83479065,-3.2,0.869
-65.82798095,52.91812835,-3.4,0.871
-65.82798095,53.00146605,-3.6,0.871
-65.82798095,53.08480375,-3.8,0.873
-65.82798095,53.16814145,-3.8,0.866
-65.82798095,53.25147915,-3.7,0.857
-65.82798095,53.33481685,-3.6,0.843
-65.82798095,53.41815455,-3.5,0.832
-65.82798095,53.50149225,-3.5,0.824
-65.82798095,53.58482995,-3.5,0.821
-65.82798095,53.66816765,-3.5,0.811
-65.82798095,53.75150535,-3.6,0.808
-65.82798095,53.83484305,-3.8,0.811
-65.82798095,53.91818075,-4,0.814
-65.82798095,54.00151845,-3.8,0.798
-65.82798095,54.08485615,-3.8,0.793
-65.82798095,54.16819385,-4,0.794
-65.82798095,54.25153155,-4,0.791
-65.82798095,54.33486925,-4.2,0.791
-65.82798095,54.41820695,-4.2,0.788
-65.82798095,54.50154465,-4.2,0.78
-65.82798095,54.58488235,-4.2,0.777
-65.82798095,54.66822005,-4.3,0.774
-65.82798095,54.75155775,-4.5,0.776
-65.82798095,54.83489545,-4.5,0.772
-65.82798095,54.91823315,-4.5,0.764
-65.82798095,55.00157085,-4.5,0.76
-65.82798095,55.08490855,-4.5,0.754
-65.82798095,55.16824625,-4.6,0.752
-65.82798095,55.25158395,-5.1,0.764
-65.82798095,55.33492165,-5.2,0.76
-65.82798095,55.41825935,-5,0.748
-65.82798095,55.50159705,-4.8,0.734
-65.82798095,55.58493475,-4.9,0.729
-65.82798095,55.66827245,-5,0.729
-65.82798095,55.75161015,-5.2,0.729
-65.82798095,55.83494785,-5,0.715
-65.82798095,55.91828555,-5,0.708
-65.82798095,56.00162325,-5.2,0.711
-65.82798095,56.08496095,-5.2,0.704
-65.82798095,56.16829865,-5.1,0.696
-65.82798095,56.25163635,-5.1,0.688
-65.82798095,56.33497405,-5.3,0.689
-65.82798095,56.41831175,-5.3,0.685
-65.82798095,56.50164945,-5.3,0.678
-65.82798095,56.58498715,-5.3,0.672
-65.82798095,56.66832485,-5.4,0.669
-65.82798095,56.75166255,-5.3,0.662
-65.82798095,56.83500025,-5.5,0.661
-65.82798095,56.91833795,-5.5,0.658
-65.82798095,57.00167565,-5.4,0.649
-65.82798095,57.08501335,-5.5,0.646
-65.82798095,57.16835105,-5.5,0.64
-65.82798095,57.25168875,-5.6,0.638
-65.82798095,57.33502645,-5.6,0.632
-65.82798095,57.41836415,-5.8,0.632
-65.82798095,57.50170185,-5.8,0.627
-65.82798095,57.58503955,-5.9,0.625
-65.82798095,57.66837725,-5.8,0.617
-65.82798095,57.75171495,-5.9,0.615
-65.82798095,57.83505265,-5.6,0.599
-65.82798095,57.91839035,-6,0.605
-65.82798095,58.00172805,-5.9,0.595
-65.82798095,58.08506575,-5.3,0.57
-65.82798095,58.16840345,-5.1,0.56
-65.82798095,58.25174115,-5.8,0.575
-65.82798095,58.33507885,-5.7,0.567
-65.82798095,58.41841655,-5.5,0.555
-65.82798095,58.50175425,-5.5,0.551
-65.82798095,58.58509195,-6,0.56
-65.82798095,58.66842965,-5.6,0.542
-65.82798095,58.75176735,-5.3,0.529
-65.82798095,58.83510505,-5.2,0.52
-65.82798095,58.91844275,-5.3,0.516
-65.82798095,59.00178045,-5.1,0.504
-65.82798095,59.08511815,-5.2,0.504
-65.82798095,59.16845585,-5.2,0.498
-65.82798095,61.75192455,-6.9,0.417
-65.82798095,61.83526225,-6.9,0.415
-65.82798095,62.00193765,-6.8,0.409
-65.82798095,62.08527535,-7,0.41
-65.74464325,45.25105995,5.9,1.227
-65.74464325,45.33439765,5.1,1.269
-65.74464325,45.41773535,5.3,1.244
-65.74464325,45.50107305,5.3,1.223
-65.74464325,45.58441075,5.6,1.182
-65.74464325,45.66774845,5.5,1.17
-65.74464325,45.75108615,5.1,1.175
-65.74464325,45.83442385,5.4,1.142
-65.74464325,45.91776155,5.5,1.115
-65.74464325,46.00109925,5.4,1.111
-65.74464325,46.08443695,5.3,1.107
-65.74464325,46.16777465,5.2,1.102
-65.74464325,46.25111235,5.2,1.091
-65.74464325,46.33445005,4.9,1.095
-65.74464325,46.41778775,4.7,1.096
-65.74464325,46.50112545,4.8,1.084
-65.74464325,46.58446315,4.9,1.067
-65.74464325,46.66780085,4.8,1.063
-65.74464325,46.75113855,4.7,1.057
-65.74464325,46.83447625,4.7,1.048
-65.74464325,46.91781395,4.7,1.041
-65.74464325,47.00115165,4.4,1.047
-65.74464325,47.08448935,4.2,1.049
-65.74464325,47.16782705,4,1.05
-65.74464325,47.25116475,4.2,1.034
-65.74464325,47.33450245,4.2,1.021
-65.74464325,47.41784015,4.3,1.012
-65.74464325,47.50117785,4.3,1.005
-65.74464325,47.58451555,4.3,0.998
-65.74464325,47.66785325,4.3,0.995
-65.74464325,47.75119095,4.2,0.995
-65.74464325,47.83452865,4.2,0.992
-65.74464325,48.08454175,3.6,1.019
-65.74464325,48.16787945,2.9,1.056
-65.74464325,48.25121715,3.1,1.041
-65.74464325,48.33455485,2.5,1.068
-65.74464325,48.41789255,2.2,1.076
-65.74464325,48.50123025,2,1.08
-65.74464325,48.58456795,1.5,1.103
-65.74464325,48.66790565,1.2,1.114
-65.74464325,48.75124335,0.8,1.13
-65.74464325,48.83458105,0.6,1.133
-65.74464325,48.91791875,1,1.093
-65.74464325,49.00125645,1.1,1.079
-65.74464325,49.08459415,1.2,1.059
-65.74464325,49.16793185,2.1,0.989
-65.74464325,50.25132195,1.3,0.995
-65.74464325,50.33465965,0.6,1.022
-65.74464325,50.41799735,0.1,1.038
-65.74464325,50.50133505,-0.7,1.067
-65.74464325,50.58467275,-1.3,1.083
-65.74464325,50.66801045,-1.7,1.085
-65.74464325,50.75134815,-2.2,1.098
-65.74464325,50.83468585,-2.1,1.079
-65.74464325,50.91802355,-2,1.062
-65.74464325,51.00136125,-2,1.049
-65.74464325,51.08469895,-2.2,1.047
-65.74464325,51.16803665,-2.1,1.027
-65.74464325,51.25137435,-2.7,1.04
-65.74464325,51.33471205,-2.8,1.029
-65.74464325,51.41804975,-2.5,1.004
-65.74464325,51.50138745,-2.4,0.987
-65.74464325,51.58472515,-2.5,0.978
-65.74464325,51.66806285,-2.7,0.972
-65.74464325,51.75140055,-2.9,0.965
-65.74464325,51.83473825,-2.7,0.947
-65.74464325,51.91807595,-3.1,0.951
-65.74464325,52.00141365,-3.3,0.952
-65.74464325,52.08475135,-3.3,0.942
-65.74464325,52.16808905,-3,0.924
-65.74464325,52.25142675,-2.9,0.912
-65.74464325,52.33476445,-2.9,0.9
-65.74464325,52.41810215,-2.9,0.893
-65.74464325,52.50143985,-3,0.889
-65.74464325,52.58477755,-3,0.883
-65.74464325,52.66811525,-3.1,0.879
-65.74464325,52.75145295,-3.1,0.874
-65.74464325,52.83479065,-3.2,0.871
-65.74464325,52.91812835,-3.4,0.872
-65.74464325,53.00146605,-3.5,0.867
-65.74464325,53.08480375,-3.6,0.866
-65.74464325,53.16814145,-3.9,0.871
-65.74464325,53.25147915,-3.9,0.865
-65.74464325,53.33481685,-3.6,0.844
-65.74464325,53.41815455,-3.3,0.828
-65.74464325,53.50149225,-3.5,0.826
-65.74464325,53.58482995,-3.4,0.818
-65.74464325,53.66816765,-3.5,0.812
-65.74464325,53.75150535,-3.5,0.809
-65.74464325,53.83484305,-4.1,0.826
-65.74464325,53.91818075,-3.9,0.812
-65.74464325,54.00151845,-3.7,0.798
-65.74464325,54.08485615,-3.8,0.793
-65.74464325,54.16819385,-3.9,0.792
-65.74464325,54.25153155,-4,0.791
-65.74464325,54.33486925,-4,0.787
-65.74464325,54.41820695,-4.1,0.785
-65.74464325,54.50154465,-4.2,0.782
-65.74464325,54.58488235,-4.2,0.776
-65.74464325,54.66822005,-4.3,0.777
-65.74464325,54.75155775,-4.5,0.777
-65.74464325,54.83489545,-4.4,0.768
-65.74464325,54.91823315,-4.4,0.763
-65.74464325,55.00157085,-4.6,0.766
-65.74464325,55.08490855,-4.5,0.753
-65.74464325,55.16824625,-4.7,0.757
-65.74464325,55.25158395,-5,0.762
-65.74464325,55.33492165,-5,0.755
-65.74464325,55.41825935,-5,0.746
-65.74464325,55.50159705,-5,0.741
-65.74464325,55.58493475,-4.9,0.731
-65.74464325,55.66827245,-5.1,0.733
-65.74464325,55.75161015,-5,0.724
-65.74464325,55.83494785,-5,0.716
-65.74464325,55.91828555,-5,0.71
-65.74464325,56.00162325,-5.1,0.709
-65.74464325,56.08496095,-5.3,0.708
-65.74464325,56.16829865,-5.3,0.702
-65.74464325,56.25163635,-5.2,0.694
-65.74464325,56.33497405,-5.3,0.691
-65.74464325,56.41831175,-5.3,0.687
-65.74464325,56.50164945,-5.3,0.681
-65.74464325,56.58498715,-5.4,0.677
-65.74464325,56.66832485,-5.4,0.672
-65.74464325,56.75166255,-5.4,0.665
-65.74464325,56.83500025,-5.4,0.662
-65.74464325,56.91833795,-5.4,0.656
-65.74464325,57.00167565,-5.5,0.653
-65.74464325,57.08501335,-5.6,0.65
-65.74464325,57.16835105,-5.6,0.646
-65.74464325,57.25168875,-5.6,0.641
-65.74464325,57.33502645,-5.6,0.635
-65.74464325,57.41836415,-5.8,0.634
-65.74464325,57.50170185,-6,0.636
-65.74464325,57.58503955,-5.9,0.627
-65.74464325,57.66837725,-6.1,0.627
-65.74464325,57.75171495,-6.1,0.62
-65.74464325,57.83505265,-5.6,0.598
-65.74464325,57.91839035,-6,0.607
-65.74464325,58.00172805,-6,0.6
-65.74464325,58.08506575,-5.5,0.579
-65.74464325,58.16840345,-5.5,0.575
-65.74464325,58.25174115,-5.8,0.578
-65.74464325,58.33507885,-5.7,0.568
-65.74464325,58.41841655,-5.7,0.563
-65.74464325,58.50175425,-5.8,0.561
-65.74464325,58.58509195,-6,0.56
-65.74464325,58.66842965,-5.5,0.539
-65.74464325,58.75176735,-5.4,0.533
-65.74464325,58.83510505,-5.4,0.527
-65.74464325,58.91844275,-5.2,0.516
-65.74464325,59.00178045,-5.2,0.509
-65.74464325,59.08511815,-5.1,0.503
-65.74464325,59.16845585,-5.2,0.499
-65.74464325,59.25179355,-5.2,0.494
-65.74464325,61.66858685,-6.7,0.417
-65.74464325,61.75192455,-6.9,0.419
-65.74464325,61.83526225,-6.8,0.413
-65.66130555,45.25105995,6,1.22
-65.66130555,45.33439765,5.5,1.246
-65.66130555,45.41773535,5.4,1.238
-65.66130555,45.50107305,5.2,1.23
-65.66130555,45.58441075,5.4,1.201
-65.66130555,45.66774845,5.6,1.166
-65.66130555,45.75108615,5.5,1.153
-65.66130555,45.83442385,5.1,1.162
-65.66130555,45.91776155,5.4,1.128
-65.66130555,46.00109925,5.5,1.11
-65.66130555,46.08443695,5.2,1.113
-65.66130555,46.16777465,5.1,1.11
-65.66130555,46.25111235,5.1,1.094
-65.66130555,46.33445005,5.1,1.086
-65.66130555,46.41778775,4.8,1.094
-65.66130555,46.50112545,4.7,1.091
-65.66130555,46.58446315,4.8,1.072
-65.66130555,46.66780085,4.8,1.065
-65.66130555,46.75113855,4.7,1.057
-65.66130555,46.83447625,4.8,1.045
-65.66130555,46.91781395,4.8,1.038
-65.66130555,47.00115165,4.5,1.043
-65.66130555,47.08448935,4.3,1.045
-65.66130555,47.16782705,4.1,1.046
-65.66130555,47.25116475,4,1.044
-65.66130555,47.33450245,4.1,1.034
-65.66130555,47.41784015,4.2,1.02
-65.66130555,47.50117785,4.3,1.008
-65.66130555,47.58451555,4.4,0.996
-65.66130555,47.66785325,4.4,0.993
-65.66130555,48.00120405,4.1,1
-65.66130555,48.08454175,3.6,1.025
-65.66130555,48.16787945,3,1.059
-65.66130555,48.25121715,2.8,1.065
-65.66130555,48.33455485,2.4,1.076
-65.66130555,48.41789255,2,1.094
-65.66130555,48.50123025,1.6,1.105
-65.66130555,48.58456795,1.4,1.108
-65.66130555,48.66790565,1.1,1.123
-65.66130555,48.75124335,0.8,1.127
-65.66130555,48.83458105,1,1.107
-65.66130555,48.91791875,1,1.095
-65.66130555,49.00125645,1.6,1.044
-65.66130555,49.08459415,1.2,1.059
-65.66130555,49.16793185,1.6,1.021
-65.66130555,49.25126955,3,0.916
-65.66130555,50.25132195,1.4,0.99
-65.66130555,50.33465965,0.7,1.017
-65.66130555,50.41799735,-0.1,1.05
-65.66130555,50.50133505,-0.8,1.069
-65.66130555,50.58467275,-1.1,1.07
-65.66130555,50.66801045,-1.9,1.094
-65.66130555,50.75134815,-2.2,1.097
-65.66130555,50.83468585,-2.5,1.097
-65.66130555,50.91802355,-2.6,1.09
-65.66130555,51.00136125,-2.2,1.06
-65.66130555,51.08469895,-2.4,1.053
-65.66130555,51.16803665,-2.5,1.047
-65.66130555,51.25137435,-2.8,1.048
-65.66130555,51.33471205,-2.5,1.019
-65.66130555,51.41804975,-2.5,1.002
-65.66130555,51.50138745,-2.4,0.986
-65.66130555,51.58472515,-2.7,0.985
-65.66130555,51.66806285,-2.9,0.979
-65.66130555,51.75140055,-2.7,0.959
-65.66130555,51.83473825,-2.7,0.945
-65.66130555,51.91807595,-3.1,0.952
-65.66130555,52.00141365,-3.5,0.963
-65.66130555,52.08475135,-3.3,0.946
-65.66130555,52.16808905,-3.1,0.927
-65.66130555,52.25142675,-3.1,0.921
-65.66130555,52.33476445,-3,0.907
-65.66130555,52.41810215,-2.9,0.897
-65.66130555,52.50143985,-2.9,0.888
-65.66130555,52.58477755,-3,0.883
-65.66130555,52.66811525,-3.1,0.881
-65.66130555,52.75145295,-3.1,0.876
-65.66130555,52.83479065,-3.3,0.876
-65.66130555,52.91812835,-3.3,0.869
-65.66130555,53.00146605,-3.3,0.86
-65.66130555,53.08480375,-3.6,0.868
-65.66130555,53.16814145,-3.7,0.864
-65.66130555,53.25147915,-3.8,0.861
-65.66130555,53.33481685,-3.4,0.84
-65.66130555,53.41815455,-3.3,0.828
-65.66130555,53.50149225,-3.3,0.822
-65.66130555,53.58482995,-3.4,0.819
-65.66130555,53.66816765,-3.5,0.814
-65.66130555,53.75150535,-3.5,0.811
-65.66130555,53.83484305,-4.2,0.832
-65.66130555,53.91818075,-3.7,0.803
-65.66130555,54.00151845,-3.7,0.799
-65.66130555,54.08485615,-3.8,0.795
-65.66130555,54.16819385,-3.9,0.794
-65.66130555,54.25153155,-3.9,0.79
-65.66130555,54.33486925,-4,0.786
-65.66130555,54.41820695,-4.1,0.783
-65.66130555,54.50154465,-4.2,0.782
-65.66130555,54.58488235,-4.2,0.779
-65.66130555,54.66822005,-4.3,0.776
-65.66130555,54.75155775,-4.3,0.772
-65.66130555,54.83489545,-4.4,0.768
-65.66130555,54.91823315,-4.4,0.764
-65.66130555,55.00157085,-4.5,0.761
-65.66130555,55.08490855,-4.4,0.751
-65.66130555,55.16824625,-4.5,0.751
-65.66130555,55.25158395,-5,0.761
-65.66130555,55.33492165,-5.1,0.761
-65.66130555,55.41825935,-5,0.749
-65.66130555,55.50159705,-5.1,0.746
-65.66130555,55.58493475,-5.1,0.74
-65.66130555,55.66827245,-4.9,0.726
-65.66130555,55.75161015,-4.9,0.719
-65.66130555,55.83494785,-4.9,0.715
-65.66130555,55.91828555,-5,0.711
-65.66130555,56.00162325,-5,0.708
-65.66130555,56.08496095,-5.2,0.709
-65.66130555,56.16829865,-5.3,0.705
-65.66130555,56.25163635,-5.2,0.695
-65.66130555,56.33497405,-5.2,0.689
-65.66130555,56.41831175,-5.4,0.691
-65.66130555,56.50164945,-5.5,0.687
-65.66130555,56.58498715,-5.5,0.682
-65.66130555,56.66832485,-5.5,0.677
-65.66130555,56.75166255,-5.3,0.665
-65.66130555,56.83500025,-5.4,0.662
-65.66130555,56.91833795,-5.6,0.663
-65.66130555,57.00167565,-5.6,0.658
-65.66130555,57.08501335,-5.6,0.653
-65.66130555,57.16835105,-5.6,0.646
-65.66130555,57.25168875,-5.5,0.639
-65.66130555,57.33502645,-5.7,0.639
-65.66130555,57.41836415,-6,0.642
-65.66130555,57.50170185,-5.9,0.635
-65.66130555,57.58503955,-5.9,0.629
-65.66130555,57.66837725,-6.1,0.629
-65.66130555,57.75171495,-5.3,0.597
-65.66130555,57.83505265,-5.5,0.598
-65.66130555,57.91839035,-5.9,0.606
-65.66130555,58.00172805,-5.6,0.589
-65.66130555,58.08506575,-5.6,0.583
-65.66130555,58.16840345,-5.8,0.586
-65.66130555,58.25174115,-5.7,0.576
-65.66130555,58.33507885,-5.8,0.574
-65.66130555,58.41841655,-5.8,0.569
-65.66130555,58.50175425,-5.9,0.564
-65.66130555,58.58509195,-5.7,0.553
-65.66130555,58.66842965,-5.3,0.535
-65.66130555,58.75176735,-5.2,0.528
-65.66130555,58.83510505,-5.5,0.532
-65.66130555,58.91844275,-5.5,0.525
-65.66130555,59.00178045,-5.3,0.515
-65.66130555,59.08511815,-5.5,0.514
-65.66130555,59.16845585,-5.2,0.503
-65.66130555,59.25179355,-5.2,0.495
-65.66130555,59.33513125,-5.3,0.493
-65.66130555,61.66858685,-6.7,0.417
-65.66130555,61.75192455,-6.7,0.415
-65.57796785,45.25105995,6.1,1.21
-65.57796785,45.33439765,5.7,1.229
-65.57796785,45.41773535,4.9,1.275
-65.57796785,45.50107305,5.1,1.246
-65.57796785,45.58441075,5.1,1.228
-65.57796785,45.66774845,5.6,1.168
-65.57796785,45.75108615,5.4,1.163
-65.57796785,45.83442385,5.2,1.16
-65.57796785,45.91776155,5.2,1.144
-65.57796785,46.00109925,5.5,1.113
-65.57796785,46.08443695,5.3,1.11
-65.57796785,46.16777465,5.1,1.113
-65.57796785,46.25111235,5.1,1.101
-65.57796785,46.33445005,5.2,1.082
-65.57796785,46.41778775,5,1.084
-65.57796785,46.50112545,4.7,1.089
-65.57796785,46.58446315,4.7,1.078
-65.57796785,46.66780085,4.7,1.067
-65.57796785,46.75113855,4.8,1.054
-65.57796785,46.83447625,4.8,1.045
-65.57796785,46.91781395,4.8,1.036
-65.57796785,47.00115165,4.6,1.042
-65.57796785,47.08448935,4.4,1.043
-65.57796785,47.16782705,4.3,1.04
-65.57796785,47.25116475,4.1,1.042
-65.57796785,47.33450245,4,1.04
-65.57796785,47.41784015,4,1.035
-65.57796785,47.50117785,4.2,1.017
-65.57796785,47.58451555,4.3,1.003
-65.57796785,47.66785325,4.4,0.996
-65.57796785,48.00120405,4,1.009
-65.57796785,48.08454175,3.6,1.031
-65.57796785,48.16787945,3.3,1.046
-65.57796785,48.25121715,2.9,1.062
-65.57796785,48.33455485,2.3,1.089
-65.57796785,48.41789255,2.3,1.083
-65.57796785,48.50123025,1.8,1.101
-65.57796785,48.58456795,1.5,1.108
-65.57796785,48.66790565,1.3,1.107
-65.57796785,48.75124335,1,1.118
-65.57796785,48.83458105,0.6,1.133
-65.57796785,48.91791875,0.2,1.152
-65.57796785,49.00125645,1.5,1.052
-65.57796785,49.08459415,1.6,1.035
-65.57796785,49.16793185,1.6,1.022
-65.57796785,49.25126955,2.9,0.926
-65.57796785,50.25132195,1.3,0.993
-65.57796785,50.33465965,0.7,1.011
-65.57796785,50.41799735,0.2,1.03
-65.57796785,50.50133505,-0.3,1.046
-65.57796785,50.58467275,-0.9,1.063
-65.57796785,50.66801045,-1.6,1.082
-65.57796785,50.75134815,-2.1,1.094
-65.57796785,50.83468585,-2.3,1.09
-65.57796785,50.91802355,-2.4,1.082
-65.57796785,51.00136125,-2.6,1.078
-65.57796785,51.08469895,-2.7,1.07
-65.57796785,51.16803665,-2.5,1.044
-65.57796785,51.25137435,-2.9,1.052
-65.57796785,51.33471205,-2.8,1.033
-65.57796785,51.41804975,-2.8,1.02
-65.57796785,51.50138745,-2.5,0.991
-65.57796785,51.58472515,-2.7,0.986
-65.57796785,51.66806285,-2.8,0.977
-65.57796785,51.75140055,-2.6,0.957
-65.57796785,51.83473825,-2.7,0.948
-65.57796785,51.91807595,-2.9,0.945
-65.57796785,52.00141365,-3.3,0.956
-65.57796785,52.08475135,-3.2,0.942
-65.57796785,52.16808905,-3.4,0.942
-65.57796785,52.25142675,-3.3,0.931
-65.57796785,52.33476445,-3.3,0.923
-65.57796785,52.41810215,-3,0.902
-65.57796785,52.50143985,-2.8,0.886
-65.57796785,52.58477755,-3,0.887
-65.57796785,52.66811525,-3.1,0.882
-65.57796785,52.75145295,-3.1,0.875
-65.57796785,52.83479065,-3.2,0.872
-65.57796785,52.91812835,-3.2,0.866
-65.57796785,53.00146605,-3.3,0.861
-65.57796785,53.08480375,-3.5,0.864
-65.57796785,53.16814145,-3.6,0.861
-65.57796785,53.25147915,-3.7,0.859
-65.57796785,53.33481685,-3.4,0.842
-65.57796785,53.41815455,-3.4,0.834
-65.57796785,53.50149225,-3.3,0.823
-65.57796785,53.58482995,-3.4,0.821
-65.57796785,53.66816765,-3.5,0.816
-65.57796785,53.75150535,-3.5,0.812
-65.57796785,53.83484305,-3.8,0.818
-65.57796785,53.91818075,-3.8,0.808
-65.57796785,54.00151845,-3.7,0.8
-65.57796785,54.08485615,-3.8,0.799
-65.57796785,54.16819385,-4,0.798
-65.57796785,54.25153155,-4,0.793
-65.57796785,54.33486925,-4.1,0.79
-65.57796785,54.41820695,-4.1,0.785
-65.57796785,54.50154465,-4.1,0.782
-65.57796785,54.58488235,-4.3,0.782
-65.57796785,54.66822005,-4.2,0.775
-65.57796785,54.75155775,-4.3,0.772
-65.57796785,54.83489545,-4.4,0.77
-65.57796785,54.91823315,-4.4,0.766
-65.57796785,55.00157085,-4.4,0.76
-65.57796785,55.08490855,-4.5,0.756
-65.57796785,55.16824625,-4.7,0.758
-65.57796785,55.25158395,-4.7,0.751
-65.57796785,55.33492165,-5,0.755
-65.57796785,55.41825935,-5,0.749
-65.57796785,55.50159705,-5.2,0.75
-65.57796785,55.58493475,-5,0.738
-65.57796785,55.66827245,-5,0.73
-65.57796785,55.75161015,-4.9,0.724
-65.57796785,55.83494785,-4.9,0.715
-65.57796785,55.91828555,-5,0.713
-65.57796785,56.00162325,-5,0.708
